symbol,entry_time,entry_price,trigger_high,drop_from_high_pct,optimal_tp_pct,max_rally_after_entry,hold_minutes_to_optimal_tp,tp_hit
STXUSDT,2025-11-21 11:50:00+00:00,0.3012,0.3081,2.24,3.72,6.41,160.0,True
STXUSDT,2025-11-21 12:20:00+00:00,0.2954,0.3026,2.38,5.75,8.5,130.0,True
STXUSDT,2025-11-21 15:35:00+00:00,0.3075,0.3151,2.41,1.46,4.23,60.0,True
STXUSDT,2025-11-21 18:00:00+00:00,0.3136,0.3205,2.15,-0.8,1.56,5.0,True
STXUSDT,2025-11-21 20:00:00+00:00,0.3121,0.3185,2.01,-0.7,0.74,5.0,True
STXUSDT,2025-11-21 22:35:00+00:00,0.3081,0.3144,2.0,0.13,1.69,5.0,True
STXUSDT,2025-11-22 04:00:00+00:00,0.3058,0.3133,2.39,0.78,1.9,615.0,True
STXUSDT,2025-11-22 05:40:00+00:00,0.3008,0.3073,2.12,2.69,4.39,515.0,True
STXUSDT,2025-11-22 08:30:00+00:00,0.3,0.3066,2.15,3.33,4.67,380.0,True
STXUSDT,2025-11-22 13:05:00+00:00,0.301,0.3072,2.02,3.36,4.32,585.0,True
STXUSDT,2025-11-23 14:50:00+00:00,0.3077,0.314,2.01,1.3,2.27,50.0,True
STXUSDT,2025-11-23 23:15:00+00:00,0.3077,0.314,2.01,3.05,5.46,1050.0,True
STXUSDT,2025-11-24 04:15:00+00:00,0.3082,0.3147,2.07,4.23,5.29,820.0,True
STXUSDT,2025-11-24 09:15:00+00:00,0.3067,0.3137,2.23,4.78,5.8,520.0,True
STXUSDT,2025-11-24 14:50:00+00:00,0.3052,0.3124,2.3,5.4,6.32,185.0,True
STXUSDT,2025-11-25 02:30:00+00:00,0.318,0.3245,2.0,0.72,1.13,15.0,True
STXUSDT,2025-11-25 08:55:00+00:00,0.3149,0.3216,2.08,0.54,0.7,60.0,True
STRKUSDT,2025-10-11 12:30:00+00:00,0.1209,0.1235,2.11,-1.08,0.66,5.0,True
STRKUSDT,2025-10-11 13:15:00+00:00,0.1175,0.1217,3.45,0.34,1.79,5.0,True
STRKUSDT,2025-10-11 13:30:00+00:00,0.117,0.1194,2.01,0.64,2.22,5.0,True
STRKUSDT,2025-10-11 14:25:00+00:00,0.1171,0.1196,2.09,0.28,1.11,5.0,True
STRKUSDT,2025-10-11 15:30:00+00:00,0.1156,0.1184,2.36,0.43,8.3,10.0,True
STRKUSDT,2025-10-11 16:35:00+00:00,0.1145,0.1176,2.64,1.4,11.7,15.0,True
STRKUSDT,2025-10-11 19:00:00+00:00,0.1154,0.1182,2.37,0.69,18.72,5.0,True
STRKUSDT,2025-10-11 19:15:00+00:00,0.1137,0.1167,2.57,2.2,20.49,150.0,True
STRKUSDT,2025-10-11 19:50:00+00:00,0.1116,0.1153,3.21,4.35,22.76,115.0,True
STRKUSDT,2025-10-11 20:35:00+00:00,0.1113,0.1136,2.02,4.94,23.09,75.0,True
STRKUSDT,2025-10-11 21:00:00+00:00,0.1121,0.1146,2.18,7.05,22.21,1080.0,True
STRKUSDT,2025-10-12 00:10:00+00:00,0.1149,0.1173,2.05,13.45,19.23,1035.0,True
STRKUSDT,2025-10-12 00:55:00+00:00,0.1141,0.1167,2.23,14.42,20.07,995.0,True
STRKUSDT,2025-10-12 02:05:00+00:00,0.1134,0.1158,2.07,15.48,20.81,925.0,True
STRKUSDT,2025-10-12 02:40:00+00:00,0.1138,0.1163,2.15,15.07,20.39,890.0,True
STRKUSDT,2025-10-12 05:10:00+00:00,0.1139,0.1165,2.23,15.72,20.28,745.0,True
STRKUSDT,2025-10-12 09:00:00+00:00,0.113,0.1158,2.42,17.92,21.24,525.0,True
STRKUSDT,2025-10-12 11:05:00+00:00,0.1119,0.1147,2.44,19.39,22.43,400.0,True
STRKUSDT,2025-10-12 13:20:00+00:00,0.1125,0.115,2.17,18.76,21.78,265.0,True
STRKUSDT,2025-10-12 15:30:00+00:00,0.1225,0.1252,2.16,9.1,11.84,135.0,True
STRKUSDT,2025-10-12 16:15:00+00:00,0.1249,0.1279,2.35,7.01,9.69,90.0,True
STRKUSDT,2025-10-12 16:50:00+00:00,0.1256,0.1285,2.26,6.41,9.08,55.0,True
STRKUSDT,2025-10-12 18:15:00+00:00,0.1332,0.137,2.77,0.45,2.48,5.0,True
STRKUSDT,2025-10-12 18:35:00+00:00,0.1312,0.135,2.81,1.68,4.04,45.0,True
STRKUSDT,2025-10-12 21:05:00+00:00,0.1319,0.1346,2.01,1.29,3.49,55.0,True
STRKUSDT,2025-10-12 21:25:00+00:00,0.1302,0.1334,2.4,2.65,4.84,35.0,True
STRKUSDT,2025-10-12 22:10:00+00:00,0.1311,0.1338,2.02,1.91,4.12,400.0,True
STRKUSDT,2025-10-12 23:15:00+00:00,0.1291,0.1321,2.27,3.49,5.73,335.0,True
STRKUSDT,2025-10-13 00:35:00+00:00,0.1283,0.1313,2.28,4.13,6.39,255.0,True
STRKUSDT,2025-10-13 04:20:00+00:00,0.1301,0.1328,2.03,2.69,4.92,30.0,True
STRKUSDT,2025-10-13 08:00:00+00:00,0.1331,0.136,2.13,1.43,2.55,15.0,True
STRKUSDT,2025-10-13 09:10:00+00:00,0.1337,0.1365,2.05,-0.11,0.45,5.0,True
STRKUSDT,2025-10-13 10:15:00+00:00,0.1312,0.1343,2.31,1.37,2.44,25.0,True
STRKUSDT,2025-10-13 11:20:00+00:00,0.129,0.1331,3.08,2.95,4.19,130.0,True
STRKUSDT,2025-10-13 11:30:00+00:00,0.1268,0.1305,2.84,4.73,5.99,120.0,True
STRKUSDT,2025-10-13 12:00:00+00:00,0.1268,0.1298,2.31,4.81,5.99,90.0,True
STRKUSDT,2025-10-13 13:35:00+00:00,0.1306,0.1337,2.32,1.84,2.91,15.0,True
STRKUSDT,2025-10-13 14:20:00+00:00,0.1301,0.1333,2.4,2.23,3.31,215.0,True
STRKUSDT,2025-10-13 14:45:00+00:00,0.1286,0.1328,3.16,3.42,4.51,190.0,True
STRKUSDT,2025-10-13 16:40:00+00:00,0.1287,0.1319,2.43,3.48,4.43,75.0,True
STRKUSDT,2025-10-13 21:50:00+00:00,0.1317,0.1344,2.01,0.68,1.14,10.0,True
STRKUSDT,2025-10-14 01:05:00+00:00,0.1299,0.1332,2.48,0.0,0.85,5.0,True
STRKUSDT,2025-10-14 03:00:00+00:00,0.1277,0.131,2.52,0.14,0.63,5.0,True
STRKUSDT,2025-10-14 04:10:00+00:00,0.1259,0.1285,2.02,-0.2,1.99,5.0,True
STRKUSDT,2025-10-14 04:50:00+00:00,0.1243,0.1275,2.51,2.41,3.7,20.0,True
STRKUSDT,2025-10-14 05:35:00+00:00,0.1252,0.1284,2.49,-1.32,0.64,5.0,True
STRKUSDT,2025-10-14 06:20:00+00:00,0.1232,0.126,2.22,3.49,4.63,600.0,True
STRKUSDT,2025-10-14 06:30:00+00:00,0.1213,0.1241,2.26,5.11,6.27,590.0,True
STRKUSDT,2025-10-14 06:45:00+00:00,0.12,0.1229,2.36,6.29,7.42,575.0,True
STRKUSDT,2025-10-14 07:40:00+00:00,0.121,0.1235,2.02,5.54,6.61,520.0,True
STRKUSDT,2025-10-14 10:05:00+00:00,0.121,0.1236,2.1,5.7,9.09,375.0,True
STRKUSDT,2025-10-14 10:30:00+00:00,0.1188,0.1216,2.3,7.74,11.11,350.0,True
STRKUSDT,2025-10-14 12:30:00+00:00,0.1198,0.1223,2.04,6.84,10.18,230.0,True
STRKUSDT,2025-10-14 13:35:00+00:00,0.1186,0.1213,2.23,7.93,11.3,165.0,True
STRKUSDT,2025-10-14 15:10:00+00:00,0.1214,0.1244,2.41,5.44,8.73,70.0,True
STRKUSDT,2025-10-14 16:25:00+00:00,0.1263,0.1289,2.02,1.35,4.51,55.0,True
STRKUSDT,2025-10-14 17:00:00+00:00,0.1232,0.1276,3.45,3.9,7.14,20.0,True
STRKUSDT,2025-10-14 19:35:00+00:00,0.1255,0.1285,2.33,1.83,5.18,135.0,True
STRKUSDT,2025-10-15 01:00:00+00:00,0.126,0.1287,2.1,1.65,4.76,90.0,True
STRKUSDT,2025-10-15 03:45:00+00:00,0.1252,0.1282,2.34,2.24,5.43,70.0,True
STRKUSDT,2025-10-15 06:20:00+00:00,0.1262,0.1288,2.02,1.74,4.6,20.0,True
STRKUSDT,2025-10-15 09:00:00+00:00,0.129,0.132,2.27,-0.37,0.47,5.0,True
STRKUSDT,2025-10-15 10:35:00+00:00,0.1267,0.1296,2.24,0.0,0.55,5.0,True
STRKUSDT,2025-10-15 12:25:00+00:00,0.1239,0.1274,2.75,-0.56,0.89,5.0,True
STRKUSDT,2025-10-15 13:00:00+00:00,0.1222,0.1247,2.0,-0.12,2.86,5.0,True
STRKUSDT,2025-10-15 13:45:00+00:00,0.1201,0.1247,3.69,1.62,4.66,5.0,True
STRKUSDT,2025-10-15 14:45:00+00:00,0.122,0.125,2.4,-0.08,3.03,5.0,True
STRKUSDT,2025-10-15 15:35:00+00:00,0.1209,0.1234,2.03,0.74,3.97,25.0,True
STRKUSDT,2025-10-15 17:10:00+00:00,0.1195,0.1222,2.21,1.84,5.19,70.0,True
STRKUSDT,2025-10-15 19:50:00+00:00,0.1193,0.1219,2.13,1.89,5.36,640.0,True
STRKUSDT,2025-10-15 20:30:00+00:00,0.1166,0.1204,3.16,4.25,7.8,600.0,True
STRKUSDT,2025-10-15 21:10:00+00:00,0.1171,0.1195,2.01,3.8,7.34,560.0,True
STRKUSDT,2025-10-16 08:35:00+00:00,0.1195,0.122,2.05,1.74,5.19,70.0,True
STRKUSDT,2025-10-16 09:30:00+00:00,0.1172,0.1213,3.38,3.84,7.25,15.0,True
STRKUSDT,2025-10-16 13:10:00+00:00,0.1227,0.1257,2.39,0.16,0.98,5.0,True
STRKUSDT,2025-10-16 14:05:00+00:00,0.1212,0.1237,2.02,-0.33,2.23,5.0,True
STRKUSDT,2025-10-16 14:55:00+00:00,0.1214,0.1239,2.02,-1.01,0.41,5.0,True
STRKUSDT,2025-10-16 15:35:00+00:00,0.1192,0.1219,2.21,-0.96,1.93,5.0,True
STRKUSDT,2025-10-16 16:00:00+00:00,0.1159,0.1198,3.26,1.4,4.83,5.0,True
STRKUSDT,2025-10-16 16:30:00+00:00,0.1164,0.1192,2.35,0.77,4.38,5.0,True
STRKUSDT,2025-10-16 17:40:00+00:00,0.1186,0.1215,2.39,-1.43,0.84,5.0,True
STRKUSDT,2025-10-16 19:20:00+00:00,0.1167,0.1196,2.42,0.0,1.2,5.0,True
STRKUSDT,2025-10-16 19:35:00+00:00,0.1156,0.1181,2.12,0.93,2.08,5.0,True
STRKUSDT,2025-10-16 20:25:00+00:00,0.1152,0.118,2.37,1.22,2.26,90.0,True
STRKUSDT,2025-10-16 22:55:00+00:00,0.1141,0.1169,2.4,2.28,3.24,80.0,True
STRKUSDT,2025-10-17 02:25:00+00:00,0.1153,0.1178,2.12,1.13,1.65,30.0,True
STRKUSDT,2025-10-17 05:45:00+00:00,0.1148,0.1172,2.05,0.11,0.35,10.0,True
STRKUSDT,2025-10-17 06:30:00+00:00,0.1121,0.1152,2.69,-0.29,0.62,5.0,True
STRKUSDT,2025-10-17 06:45:00+00:00,0.1102,0.1128,2.3,-0.25,1.36,5.0,True
STRKUSDT,2025-10-17 07:05:00+00:00,0.1083,0.1117,3.04,3.23,6.0,245.0,True
STRKUSDT,2025-10-17 07:30:00+00:00,0.1063,0.11,3.36,5.22,8.0,220.0,True
STRKUSDT,2025-10-17 07:55:00+00:00,0.1062,0.1085,2.12,5.37,8.1,195.0,True
STRKUSDT,2025-10-17 08:15:00+00:00,0.1046,0.1077,2.88,6.98,9.75,175.0,True
STRKUSDT,2025-10-17 10:10:00+00:00,0.1085,0.1116,2.78,3.13,5.81,60.0,True
STRKUSDT,2025-10-17 11:35:00+00:00,0.1112,0.1135,2.03,0.63,3.24,5.0,True
STRKUSDT,2025-10-17 13:10:00+00:00,0.1105,0.1131,2.3,1.18,3.89,20.0,True
STRKUSDT,2025-10-17 13:40:00+00:00,0.1101,0.1124,2.05,1.54,4.27,10.0,True
STRKUSDT,2025-10-17 14:20:00+00:00,0.11,0.1123,2.05,1.64,4.36,95.0,True
STRKUSDT,2025-10-17 15:35:00+00:00,0.1093,0.1116,2.06,2.29,5.03,20.0,True
STRKUSDT,2025-10-17 18:05:00+00:00,0.1125,0.1148,2.0,-0.98,0.89,5.0,True
STRKUSDT,2025-10-17 18:55:00+00:00,0.1112,0.1135,2.03,0.18,1.44,5.0,True
STRKUSDT,2025-10-17 19:35:00+00:00,0.1096,0.1121,2.23,1.64,2.92,5.0,True
STRKUSDT,2025-10-18 00:05:00+00:00,0.1097,0.112,2.05,1.37,2.83,75.0,True
STRKUSDT,2025-10-18 07:55:00+00:00,0.1105,0.1128,2.04,0.0,1.72,5.0,True
STRKUSDT,2025-10-18 13:00:00+00:00,0.1096,0.1124,2.49,0.64,3.47,10.0,True
STRKUSDT,2025-10-18 14:05:00+00:00,0.1082,0.1107,2.26,2.03,4.9,235.0,True
STRKUSDT,2025-10-18 16:30:00+00:00,0.1079,0.1103,2.18,3.06,6.12,1035.0,True
STRKUSDT,2025-10-19 05:45:00+00:00,0.1084,0.1107,2.08,6.83,10.52,680.0,True
STRKUSDT,2025-10-19 08:25:00+00:00,0.108,0.1104,2.17,7.69,11.3,525.0,True
STRKUSDT,2025-10-19 12:10:00+00:00,0.111,0.1134,2.12,6.08,13.96,375.0,True
STRKUSDT,2025-10-19 18:35:00+00:00,0.1167,0.1198,2.59,9.6,16.02,1060.0,True
STRKUSDT,2025-10-19 20:40:00+00:00,0.1151,0.1175,2.04,11.73,17.64,940.0,True
STRKUSDT,2025-10-20 00:00:00+00:00,0.114,0.1164,2.06,13.25,18.77,740.0,True
STRKUSDT,2025-10-20 08:00:00+00:00,0.1176,0.1202,2.16,9.95,15.14,260.0,True
STRKUSDT,2025-10-20 12:40:00+00:00,0.1263,0.1319,4.25,2.3,7.21,65.0,True
STRKUSDT,2025-10-20 13:15:00+00:00,0.1261,0.1291,2.32,2.46,7.38,30.0,True
STRKUSDT,2025-10-20 14:30:00+00:00,0.1311,0.1354,3.18,-0.8,2.29,5.0,True
STRKUSDT,2025-10-20 16:00:00+00:00,0.1295,0.1341,3.43,-0.15,2.55,5.0,True
STRKUSDT,2025-10-20 16:30:00+00:00,0.1283,0.1328,3.39,0.7,2.03,10.0,True
STRKUSDT,2025-10-20 17:30:00+00:00,0.1277,0.1304,2.07,1.17,2.51,110.0,True
STRKUSDT,2025-10-20 20:00:00+00:00,0.1279,0.1309,2.29,1.02,2.19,55.0,True
STRKUSDT,2025-10-21 01:15:00+00:00,0.128,0.1307,2.07,0.47,1.02,5.0,True
STRKUSDT,2025-10-21 02:05:00+00:00,0.1234,0.1293,4.56,1.62,5.92,5.0,True
STRKUSDT,2025-10-21 04:00:00+00:00,0.1231,0.1259,2.22,1.62,6.17,620.0,True
STRKUSDT,2025-10-21 04:20:00+00:00,0.1214,0.1239,2.02,3.05,7.66,600.0,True
STRKUSDT,2025-10-21 08:20:00+00:00,0.121,0.1236,2.1,3.39,8.02,360.0,True
STRKUSDT,2025-10-21 13:30:00+00:00,0.121,0.1237,2.18,3.39,8.02,50.0,True
STRKUSDT,2025-10-21 16:55:00+00:00,0.1266,0.1307,3.14,-0.36,1.26,5.0,True
STRKUSDT,2025-10-21 17:15:00+00:00,0.1247,0.1282,2.73,1.04,1.84,10.0,True
STRKUSDT,2025-10-21 20:15:00+00:00,0.1238,0.127,2.52,-1.13,1.13,5.0,True
STRKUSDT,2025-10-21 21:20:00+00:00,0.1224,0.1252,2.24,-1.96,1.72,5.0,True
STRKUSDT,2025-10-21 22:30:00+00:00,0.1212,0.1245,2.65,-1.49,1.07,5.0,True
STRKUSDT,2025-10-21 23:35:00+00:00,0.1192,0.1225,2.69,0.08,1.26,5.0,True
STRKUSDT,2025-10-22 03:20:00+00:00,0.1182,0.1207,2.07,0.59,1.52,5.0,True
STRKUSDT,2025-10-22 05:25:00+00:00,0.117,0.12,2.5,1.37,2.48,25.0,True
STRKUSDT,2025-10-22 10:00:00+00:00,0.1173,0.1197,2.01,1.19,2.22,70.0,True
STRKUSDT,2025-10-22 11:00:00+00:00,0.116,0.1185,2.11,2.46,3.79,15.0,True
STRKUSDT,2025-10-22 14:20:00+00:00,0.1168,0.1196,2.34,1.88,3.08,35.0,True
STRKUSDT,2025-10-22 15:20:00+00:00,0.1172,0.1199,2.25,1.54,2.73,25.0,True
STRKUSDT,2025-10-22 17:50:00+00:00,0.1167,0.1191,2.02,2.23,4.37,755.0,True
STRKUSDT,2025-10-22 20:25:00+00:00,0.1158,0.1182,2.03,3.37,5.18,705.0,True
STRKUSDT,2025-10-22 21:00:00+00:00,0.114,0.1166,2.23,5.0,6.84,670.0,True
STRKUSDT,2025-10-22 21:10:00+00:00,0.112,0.1148,2.44,6.87,8.75,660.0,True
STRKUSDT,2025-10-23 12:00:00+00:00,0.1172,0.1204,2.66,3.97,5.12,980.0,True
STRKUSDT,2025-10-23 14:15:00+00:00,0.1175,0.1201,2.16,4.0,5.53,850.0,True
STRKUSDT,2025-10-23 19:00:00+00:00,0.1193,0.1218,2.05,2.43,3.94,565.0,True
STRKUSDT,2025-10-24 11:30:00+00:00,0.1205,0.1232,2.19,0.91,2.9,30.0,True
STRKUSDT,2025-10-24 13:35:00+00:00,0.1214,0.124,2.1,0.04,0.66,5.0,True
STRKUSDT,2025-10-24 14:25:00+00:00,0.1191,0.1219,2.3,1.93,2.6,290.0,True
STRKUSDT,2025-10-25 04:55:00+00:00,0.1196,0.1222,2.13,0.33,1.0,50.0,True
STRKUSDT,2025-10-26 01:55:00+00:00,0.1179,0.1208,2.4,5.77,8.57,610.0,True
STRKUSDT,2025-10-27 06:00:00+00:00,0.1272,0.1298,2.0,-1.24,1.18,5.0,True
STRKUSDT,2025-10-27 07:40:00+00:00,0.126,0.1287,2.1,-1.39,1.03,5.0,True
STRKUSDT,2025-10-27 08:25:00+00:00,0.1246,0.1273,2.12,-0.4,1.61,5.0,True
STRKUSDT,2025-10-27 09:05:00+00:00,0.1232,0.1258,2.07,0.65,2.76,5.0,True
STRKUSDT,2025-10-27 13:40:00+00:00,0.1216,0.1247,2.49,1.73,4.11,10.0,True
STRKUSDT,2025-10-27 19:35:00+00:00,0.1238,0.1266,2.21,-0.89,0.65,5.0,True
STRKUSDT,2025-10-27 22:40:00+00:00,0.1219,0.1244,2.01,0.33,2.21,5.0,True
STRKUSDT,2025-10-28 09:25:00+00:00,0.1213,0.1238,2.02,0.41,2.72,15.0,True
STRKUSDT,2025-10-28 14:40:00+00:00,0.1216,0.1246,2.41,-0.82,1.48,5.0,True
STRKUSDT,2025-10-28 18:25:00+00:00,0.1207,0.1234,2.19,-0.75,0.5,5.0,True
STRKUSDT,2025-10-28 19:20:00+00:00,0.1188,0.1213,2.06,0.76,2.1,15.0,True
STRKUSDT,2025-10-28 20:05:00+00:00,0.1176,0.12,2.0,1.79,3.15,160.0,True
STRKUSDT,2025-10-28 20:15:00+00:00,0.1162,0.1186,2.02,3.01,4.39,150.0,True
STRKUSDT,2025-10-29 15:25:00+00:00,0.1185,0.121,2.07,0.59,2.36,130.0,True
STRKUSDT,2025-10-29 18:35:00+00:00,0.1151,0.1213,5.11,3.21,5.13,15.0,True
STRKUSDT,2025-10-29 19:35:00+00:00,0.1179,0.1205,2.16,0.7,2.63,5.0,True
STRKUSDT,2025-10-29 23:10:00+00:00,0.1183,0.121,2.23,-0.17,0.59,5.0,True
STRKUSDT,2025-10-30 04:05:00+00:00,0.1163,0.119,2.27,-0.3,0.77,5.0,True
STRKUSDT,2025-10-30 04:25:00+00:00,0.113,0.1164,2.92,2.46,3.72,10.0,True
STRKUSDT,2025-10-30 09:00:00+00:00,0.1147,0.1172,2.13,-0.39,0.35,5.0,True
STRKUSDT,2025-10-30 11:40:00+00:00,0.1127,0.1151,2.09,-0.93,0.44,5.0,True
STRKUSDT,2025-10-30 12:40:00+00:00,0.1096,0.1132,3.18,-0.27,1.28,5.0,True
STRKUSDT,2025-10-30 13:35:00+00:00,0.1078,0.111,2.88,1.25,2.32,10.0,True
STRKUSDT,2025-10-30 15:05:00+00:00,0.1074,0.1096,2.01,1.58,2.7,585.0,True
STRKUSDT,2025-10-30 17:20:00+00:00,0.1059,0.1084,2.31,3.12,4.15,450.0,True
STRKUSDT,2025-10-30 18:35:00+00:00,0.1054,0.1078,2.23,3.61,4.65,375.0,True
STRKUSDT,2025-10-31 08:10:00+00:00,0.1079,0.1103,2.18,0.83,2.13,20.0,True
STRKUSDT,2025-10-31 14:20:00+00:00,0.1077,0.1102,2.27,-0.51,1.95,5.0,True
STRKUSDT,2025-10-31 16:20:00+00:00,0.1074,0.1098,2.19,-0.84,0.47,5.0,True
STRKUSDT,2025-10-31 16:55:00+00:00,0.1056,0.1079,2.13,2.27,8.14,900.0,True
STRKUSDT,2025-10-31 19:00:00+00:00,0.1044,0.107,2.43,4.17,9.39,780.0,True
STRKUSDT,2025-10-31 20:50:00+00:00,0.1047,0.1073,2.42,4.3,9.07,670.0,True
STRKUSDT,2025-11-01 00:00:00+00:00,0.1015,0.105,3.33,10.74,14.29,960.0,True
STRKUSDT,2025-11-01 08:35:00+00:00,0.107,0.1092,2.01,6.64,18.32,465.0,True
STRKUSDT,2025-11-01 14:10:00+00:00,0.1069,0.1096,2.46,16.56,28.53,1030.0,True
STRKUSDT,2025-11-01 16:25:00+00:00,0.1117,0.1142,2.19,11.91,23.01,895.0,True
STRKUSDT,2025-11-01 18:05:00+00:00,0.1118,0.1141,2.02,11.81,22.9,795.0,True
STRKUSDT,2025-11-01 21:55:00+00:00,0.1123,0.1147,2.09,11.31,22.35,565.0,True
STRKUSDT,2025-11-02 00:20:00+00:00,0.1137,0.1161,2.07,9.94,20.84,420.0,True
STRKUSDT,2025-11-02 05:30:00+00:00,0.1154,0.1178,2.04,8.58,19.06,110.0,True
STRKUSDT,2025-11-02 06:40:00+00:00,0.1193,0.1222,2.37,5.36,15.17,40.0,True
STRKUSDT,2025-11-02 07:30:00+00:00,0.1239,0.1266,2.13,3.19,10.9,175.0,True
STRKUSDT,2025-11-02 07:45:00+00:00,0.1232,0.1259,2.14,3.69,11.53,155.0,True
STRKUSDT,2025-11-02 08:15:00+00:00,0.1232,0.1264,2.53,4.04,11.53,135.0,True
STRKUSDT,2025-11-02 09:30:00+00:00,0.1242,0.1272,2.36,5.74,10.63,75.0,True
STRKUSDT,2025-11-02 10:55:00+00:00,0.1279,0.1314,2.66,3.67,7.43,65.0,True
STRKUSDT,2025-11-02 11:35:00+00:00,0.1288,0.1319,2.35,3.11,6.68,25.0,True
STRKUSDT,2025-11-02 12:05:00+00:00,0.1299,0.1328,2.18,2.52,5.77,15.0,True
STRKUSDT,2025-11-02 12:25:00+00:00,0.1309,0.1358,3.61,2.71,4.97,5.0,True
STRKUSDT,2025-11-02 12:35:00+00:00,0.1292,0.1349,4.23,0.91,6.35,5.0,True
STRKUSDT,2025-11-02 13:00:00+00:00,0.13,0.1374,5.39,-2.23,0.69,5.0,True
STRKUSDT,2025-11-02 13:15:00+00:00,0.1259,0.1309,3.82,0.58,1.35,5.0,True
STRKUSDT,2025-11-02 13:30:00+00:00,0.1248,0.1276,2.19,1.14,1.68,15.0,True
STRKUSDT,2025-11-02 14:15:00+00:00,0.1241,0.1269,2.21,-2.18,0.89,5.0,True
STRKUSDT,2025-11-02 14:40:00+00:00,0.121,0.1252,3.35,-0.66,0.83,5.0,True
STRKUSDT,2025-11-02 14:55:00+00:00,0.1188,0.1216,2.3,1.09,2.69,35.0,True
STRKUSDT,2025-11-02 17:45:00+00:00,0.1189,0.122,2.54,0.25,1.43,5.0,True
STRKUSDT,2025-11-02 19:05:00+00:00,0.1172,0.1206,2.82,1.54,2.13,75.0,True
STRKUSDT,2025-11-03 00:30:00+00:00,0.1172,0.1197,2.09,-1.02,0.26,5.0,True
STRKUSDT,2025-11-03 01:30:00+00:00,0.1149,0.1175,2.21,-0.09,0.7,5.0,True
STRKUSDT,2025-11-03 02:25:00+00:00,0.1121,0.1157,3.11,-0.8,1.52,5.0,True
STRKUSDT,2025-11-03 03:20:00+00:00,0.1114,0.1138,2.11,-1.89,0.27,5.0,True
STRKUSDT,2025-11-03 03:35:00+00:00,0.1085,0.1117,2.86,0.55,4.79,5.0,True
STRKUSDT,2025-11-03 04:25:00+00:00,0.1079,0.1104,2.26,1.3,6.02,25.0,True
STRKUSDT,2025-11-03 05:50:00+00:00,0.1079,0.1103,2.18,1.25,6.02,10.0,True
STRKUSDT,2025-11-03 06:45:00+00:00,0.1059,0.1095,3.29,3.02,8.03,50.0,True
STRKUSDT,2025-11-03 08:35:00+00:00,0.1063,0.1091,2.57,2.63,7.62,30.0,True
STRKUSDT,2025-11-03 09:25:00+00:00,0.107,0.1093,2.1,2.06,6.92,320.0,True
STRKUSDT,2025-11-03 10:40:00+00:00,0.1053,0.1077,2.23,3.61,8.64,245.0,True
STRKUSDT,2025-11-03 13:25:00+00:00,0.1059,0.1083,2.22,3.21,8.03,80.0,True
STRKUSDT,2025-11-03 15:00:00+00:00,0.1099,0.1123,2.14,3.16,3.46,15.0,True
STRKUSDT,2025-11-03 15:25:00+00:00,0.1084,0.1137,4.66,0.83,0.83,5.0,True
STRKUSDT,2025-11-03 15:40:00+00:00,0.1065,0.1102,3.36,2.25,7.42,35.0,True
STRKUSDT,2025-11-03 15:50:00+00:00,0.1037,0.1073,3.36,5.01,10.32,25.0,True
STRKUSDT,2025-11-03 16:00:00+00:00,0.1042,0.1085,3.96,4.51,9.79,15.0,True
STRKUSDT,2025-11-03 16:25:00+00:00,0.1081,0.1105,2.17,1.9,5.83,15.0,True
STRKUSDT,2025-11-03 17:25:00+00:00,0.1098,0.1123,2.23,0.61,4.19,10.0,True
STRKUSDT,2025-11-03 18:00:00+00:00,0.1121,0.1144,2.01,0.54,0.98,10.0,True
STRKUSDT,2025-11-03 19:25:00+00:00,0.1108,0.1132,2.12,-1.62,0.54,5.0,True
STRKUSDT,2025-11-03 20:05:00+00:00,0.1087,0.1114,2.42,-0.55,1.1,5.0,True
STRKUSDT,2025-11-03 20:45:00+00:00,0.1067,0.1093,2.38,0.7,3.56,15.0,True
STRKUSDT,2025-11-03 21:15:00+00:00,0.1058,0.1089,2.85,1.42,4.44,5.0,True
STRKUSDT,2025-11-03 22:25:00+00:00,0.1059,0.1082,2.13,1.16,4.34,130.0,True
STRKUSDT,2025-11-03 23:00:00+00:00,0.1044,0.1066,2.06,2.68,5.84,95.0,True
STRKUSDT,2025-11-04 01:40:00+00:00,0.1077,0.1099,2.0,0.0,2.6,5.0,True
STRKUSDT,2025-11-04 02:25:00+00:00,0.106,0.1082,2.03,0.94,4.25,120.0,True
STRKUSDT,2025-11-04 02:55:00+00:00,0.1038,0.1065,2.54,2.91,6.45,90.0,True
STRKUSDT,2025-11-04 05:15:00+00:00,0.1075,0.1105,2.71,-0.6,0.56,5.0,True
STRKUSDT,2025-11-04 05:25:00+00:00,0.1055,0.1081,2.41,1.23,4.27,80.0,True
STRKUSDT,2025-11-04 05:35:00+00:00,0.1037,0.1059,2.08,2.7,6.08,45.0,True
STRKUSDT,2025-11-04 05:45:00+00:00,0.1023,0.1047,2.29,4.11,7.53,35.0,True
STRKUSDT,2025-11-04 07:05:00+00:00,0.1044,0.1069,2.34,2.49,5.36,115.0,True
STRKUSDT,2025-11-04 07:25:00+00:00,0.1021,0.1052,2.95,4.55,7.74,95.0,True
STRKUSDT,2025-11-04 11:30:00+00:00,0.1063,0.11,3.36,-0.21,1.69,5.0,True
STRKUSDT,2025-11-04 12:05:00+00:00,0.1051,0.1073,2.05,0.38,2.85,90.0,True
